,id,family,genus,species,content,filename,image_height,image_width
2981,48773,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,48773.jpg,600,800
2982,48777,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,48777.jpg,600,800
2983,48781,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,LeafScan,48781.jpg,800,450
2984,48795,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,48795.jpg,600,800
2985,48801,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,48801.jpg,800,608
2986,48814,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,48814.jpg,800,600
2987,48863,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,48863.jpg,614,800
2988,48900,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Branch,48900.jpg,606,800
2989,48930,Iridaceae,Iris,Iris pseudacorus L.,Flower,48930.jpg,600,800
2990,4894,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Stem,4894.jpg,800,600
2991,48968,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,48968.jpg,610,800
2992,48982,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,48982.jpg,600,800
2993,48997,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,48997.jpg,600,800
2994,49029,Geraniaceae,Geranium,Geranium robertianum L.,Branch,49029.jpg,535,800
2995,49050,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,49050.jpg,800,773
2996,4906,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,4906.jpg,800,800
2997,4911,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,4911.jpg,600,800
2998,49134,Rosaceae,Crataegus,Crataegus azarolus L.,Leaf,49134.jpg,600,800
2999,49140,Campanulaceae,Campanula,Campanula trachelium L.,Flower,49140.jpg,600,800
3000,49145,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Leaf,49145.jpg,800,800
3001,49189,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,49189.jpg,800,600
3002,4919,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,4919.jpg,800,531
3003,49197,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,LeafScan,49197.jpg,800,356
3004,49199,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,49199.jpg,800,470
3005,49207,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,49207.jpg,532,800
3006,49269,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,49269.jpg,800,600
3007,49280,Campanulaceae,Campanula,Campanula glomerata L.,Flower,49280.jpg,800,533
3008,49299,Campanulaceae,Campanula,Campanula glomerata L.,Flower,49299.jpg,575,800
3009,49321,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,49321.jpg,600,800
3010,49332,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,49332.jpg,670,800
3011,49365,Geraniaceae,Geranium,Geranium sylvaticum L.,Entire,49365.jpg,800,532
3012,4938,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,4938.jpg,800,533
3013,49382,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,49382.jpg,531,800
3014,49395,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,49395.jpg,532,800
3015,49510,Iridaceae,Iris,Iris lutescens Lam.,Flower,49510.jpg,600,800
3016,49520,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,49520.jpg,750,800
3017,49521,Geraniaceae,Geranium,Geranium robertianum L.,Flower,49521.jpg,751,800
3018,49546,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,49546.jpg,800,619
3019,49558,Campanulaceae,Campanula,Campanula trachelium L.,Flower,49558.jpg,600,800
3020,49560,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,LeafScan,49560.jpg,800,581
3021,49562,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower,49562.jpg,596,800
3022,49591,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,49591.jpg,600,800
3023,49592,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,49592.jpg,800,599
3024,49613,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,49613.jpg,650,800
3025,49648,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,49648.jpg,800,600
3026,49650,Geraniaceae,Geranium,Geranium phaeum L.,Leaf,49650.jpg,714,800
3027,49651,Campanulaceae,Campanula,Campanula trachelium L.,Leaf,49651.jpg,800,600
3028,49655,Geraniaceae,Geranium,Geranium nodosum L.,Entire,49655.jpg,800,535
3029,49670,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,49670.jpg,600,800
3030,49692,Rosaceae,Rosa,Rosa pendulina L.,Flower,49692.jpg,600,800
3031,49703,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,49703.jpg,800,600
3032,49721,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,49721.jpg,800,600
3033,49737,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,49737.jpg,751,800
3034,49767,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet,Leaf,49767.jpg,800,441
3035,49788,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,49788.jpg,800,598
3036,4979,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,4979.jpg,800,799
3037,49819,Iridaceae,Iris,Iris lutescens Lam.,Flower,49819.jpg,800,600
3038,49822,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,49822.jpg,533,800
3039,49846,Orchidaceae,Ophrys,Ophrys virescens Philippe,Fruit,49846.jpg,786,800
3040,49874,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,49874.jpg,800,533
3041,49884,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,49884.jpg,600,800
3042,49909,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Leaf,49909.jpg,600,800
3043,49913,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,49913.jpg,751,800
3044,49914,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Fruit,49914.jpg,600,800
3045,49916,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,49916.jpg,800,600
3046,49917,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,49917.jpg,800,688
3047,49926,Rosaceae,Crataegus,Crataegus azarolus L.,Entire,49926.jpg,600,800
3048,49942,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,49942.jpg,800,608
3049,5000,Rosaceae,Rosa,Rosa canina L.,Leaf,5000.jpg,650,800
3050,5001,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,5001.jpg,800,592
3051,50040,Geraniaceae,Geranium,Geranium molle L.,Flower,50040.jpg,567,800
3052,50069,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50069.jpg,533,800
3053,50105,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50105.jpg,533,800
3054,50112,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,50112.jpg,532,800
3055,50132,Campanulaceae,Campanula,Campanula trachelium L.,Flower,50132.jpg,800,600
3056,50152,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,50152.jpg,600,800
3057,5016,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Branch,5016.jpg,649,800
3058,50176,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,50176.jpg,800,600
3059,50178,Rosaceae,Rosa,Rosa canina L.,Flower,50178.jpg,600,800
3060,50211,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,50211.jpg,800,600
3061,50213,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,50213.jpg,800,481
3062,50222,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,50222.jpg,533,800
3063,50231,Campanulaceae,Campanula,Campanula glomerata L.,Leaf,50231.jpg,533,800
3064,50242,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,50242.jpg,600,800
3065,50250,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,50250.jpg,450,800
3066,50270,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Entire,50270.jpg,600,800
3067,50277,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,50277.jpg,751,800
3068,50288,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,50288.jpg,800,600
3069,50292,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,50292.jpg,800,600
3070,50304,Geraniaceae,Geranium,Geranium molle L.,Leaf,50304.jpg,751,800
3071,50329,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,50329.jpg,600,800
3072,50356,Rosaceae,Rosa,Rosa agrestis Savi,Flower,50356.jpg,699,800
3073,50410,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,50410.jpg,700,800
3074,50435,Geraniaceae,Geranium,Geranium pusillum L.,Flower,50435.jpg,449,800
3075,50448,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,50448.jpg,535,800
3076,50467,Geraniaceae,Geranium,Geranium robertianum L.,Leaf,50467.jpg,800,600
3077,50472,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,50472.jpg,673,800
3078,50473,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,50473.jpg,600,800
3079,50474,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Entire,50474.jpg,600,800
3080,50475,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,50475.jpg,533,800
3081,50502,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,50502.jpg,652,800
3082,50532,Oleaceae,Jasminum,Jasminum fruticans L.,Stem,50532.jpg,800,629
3083,5055,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,5055.jpg,600,800
3084,50591,Rosaceae,Rosa,Rosa pendulina L.,Branch,50591.jpg,536,800
3085,50602,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,50602.jpg,800,734
3086,50603,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,50603.jpg,800,600
3087,50611,Geraniaceae,Geranium,Geranium molle L.,Flower,50611.jpg,751,800
3088,50642,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Stem,50642.jpg,600,800
3089,50654,Geraniaceae,Geranium,Geranium pusillum L.,Flower,50654.jpg,600,800
3090,50656,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,50656.jpg,800,598
3091,50670,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,50670.jpg,800,752
3092,50671,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,50671.jpg,600,800
3093,50690,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,50690.jpg,600,800
3094,50768,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,50768.jpg,600,800
3095,50770,Iridaceae,Iris,Iris lutescens Lam.,Flower,50770.jpg,600,800
3096,50794,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50794.jpg,533,800
3097,50841,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,50841.jpg,800,600
3098,50873,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,LeafScan,50873.jpg,800,600
3099,50876,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,50876.jpg,533,800
3100,50881,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Leaf,50881.jpg,800,531
3101,50893,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Leaf,50893.jpg,533,800
3102,5090,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,5090.jpg,800,654
3103,50929,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,50929.jpg,600,800
3104,5096,Iridaceae,Iris,Iris lutescens Lam.,Flower,5096.jpg,800,513
3105,50961,Orchidaceae,Ophrys,Ophrys speculum Link,Entire,50961.jpg,800,530
3106,50970,Campanulaceae,Campanula,Campanula persicifolia L.,Leaf,50970.jpg,416,800
3107,50974,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,50974.jpg,800,637
3108,50976,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,50976.jpg,800,465
3109,50987,Iridaceae,Iris,Iris lutescens Lam.,Entire,50987.jpg,600,800
3110,50990,Campanulaceae,Campanula,Campanula persicifolia L.,Leaf,50990.jpg,600,800
3111,50992,Geraniaceae,Geranium,Geranium dissectum L.,Leaf,50992.jpg,800,600
3112,50999,Geraniaceae,Geranium,Geranium molle L.,Flower,50999.jpg,533,800
3113,51008,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,51008.jpg,800,600
3114,51020,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,51020.jpg,800,600
3115,51041,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,51041.jpg,530,800
3116,51042,Geraniaceae,Geranium,Geranium columbinum L.,Branch,51042.jpg,774,800
3117,51055,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,51055.jpg,600,800
3118,51058,Geraniaceae,Geranium,Geranium columbinum L.,Flower,51058.jpg,636,800
3119,51091,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,51091.jpg,800,442
3120,51104,Geraniaceae,Geranium,Geranium molle L.,Flower,51104.jpg,533,800
3121,51142,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,51142.jpg,533,800
3122,51156,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,51156.jpg,600,800
3123,5116,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Entire,5116.jpg,800,600
3124,51183,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,51183.jpg,800,590
3125,512,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,512.jpg,600,800
3126,51209,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,51209.jpg,800,511
3127,51241,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Stem,51241.jpg,800,560
3128,51254,Iridaceae,Iris,Iris lutescens Lam.,Flower,51254.jpg,600,800
3129,51266,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,51266.jpg,800,600
3130,51295,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,51295.jpg,800,578
3131,51331,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower,51331.jpg,600,800
3132,51332,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Fruit,51332.jpg,600,800
3133,51334,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,51334.jpg,532,800
3134,51351,Rosaceae,Rosa,Rosa canina L.,Entire,51351.jpg,532,800
3135,51356,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,51356.jpg,800,800
3136,51391,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,51391.jpg,629,800
3137,51407,Geraniaceae,Geranium,Geranium columbinum L.,Entire,51407.jpg,800,533
3138,51425,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51425.jpg,743,800
3139,51467,Campanulaceae,Campanula,Campanula trachelium L.,Flower,51467.jpg,800,600
3140,5147,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,5147.jpg,450,800
3141,51472,Geraniaceae,Geranium,Geranium molle L.,Leaf,51472.jpg,533,800
3142,51474,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,51474.jpg,600,800
3143,51475,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51475.jpg,532,800
3144,51483,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,51483.jpg,800,600
3145,51563,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,51563.jpg,600,800
3146,51579,Campanulaceae,Campanula,Campanula rapunculus L.,Leaf,51579.jpg,600,800
3147,51607,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51607.jpg,532,800
3148,51625,Geraniaceae,Geranium,Geranium nodosum L.,Flower,51625.jpg,450,800
3149,51650,Rosaceae,Crataegus,Crataegus azarolus L.,Leaf,51650.jpg,600,800
3150,5166,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,5166.jpg,800,459
3151,51669,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,51669.jpg,800,600
3152,51737,Geraniaceae,Geranium,Geranium phaeum L.,Stem,51737.jpg,800,541
3153,51746,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,51746.jpg,800,600
3154,51755,Geraniaceae,Geranium,Geranium nodosum L.,Entire,51755.jpg,800,600
3155,51763,Rosaceae,Crataegus,Crataegus azarolus L.,Fruit,51763.jpg,600,800
3156,51785,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,51785.jpg,751,800
3157,5179,Geraniaceae,Geranium,Geranium robertianum L.,Branch,5179.jpg,600,800
3158,51790,Campanulaceae,Campanula,Campanula glomerata L.,Leaf,51790.jpg,600,800
3159,51800,Geraniaceae,Geranium,Geranium robertianum L.,Flower,51800.jpg,754,800
3160,51807,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,51807.jpg,600,800
3161,51816,Geraniaceae,Geranium,Geranium molle L.,Flower,51816.jpg,600,800
3162,51822,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,51822.jpg,532,800
3163,51869,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,51869.jpg,666,800
3164,51898,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,51898.jpg,571,800
3165,51903,Rosaceae,Crataegus,Crataegus azarolus L.,LeafScan,51903.jpg,800,494
3166,51907,Geraniaceae,Geranium,Geranium dissectum L.,Flower,51907.jpg,751,800
3167,51941,Campanulaceae,Campanula,Campanula trachelium L.,Flower,51941.jpg,774,800
3168,51983,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,51983.jpg,800,500
3169,51985,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,51985.jpg,600,800
3170,52003,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Branch,52003.jpg,800,558
3171,52017,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,52017.jpg,751,800
3172,52027,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,52027.jpg,533,800
3173,52048,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,52048.jpg,800,532
3174,52053,Geraniaceae,Geranium,Geranium robertianum L.,Flower,52053.jpg,800,800
3175,52073,Geraniaceae,Geranium,Geranium phaeum L.,Entire,52073.jpg,800,533
3176,52075,Geraniaceae,Geranium,Geranium lucidum L.,Stem,52075.jpg,601,800
3177,52099,Geraniaceae,Geranium,Geranium lucidum L.,Fruit,52099.jpg,800,615
3178,5210,Campanulaceae,Campanula,Campanula rapunculus L.,Entire,5210.jpg,800,670
3179,52113,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,52113.jpg,800,711
3180,52123,Campanulaceae,Campanula,Campanula medium L.,Entire,52123.jpg,749,800
3181,52124,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Leaf,52124.jpg,600,800
3182,52151,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,52151.jpg,800,545
3183,52152,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,52152.jpg,800,535
3184,52163,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,52163.jpg,600,800
3185,52175,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,52175.jpg,800,533
3186,52185,Campanulaceae,Campanula,Campanula trachelium L.,Flower,52185.jpg,800,693
3187,52210,Geraniaceae,Geranium,Geranium molle L.,Flower,52210.jpg,533,800
3188,52254,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,52254.jpg,600,800
3189,52284,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Branch,52284.jpg,600,800
3190,52306,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,52306.jpg,600,800
3191,52330,Geraniaceae,Geranium,Geranium robertianum L.,Flower,52330.jpg,751,800
3192,52387,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,52387.jpg,531,800
3193,52388,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,52388.jpg,623,800
3194,52413,Geraniaceae,Geranium,Geranium pusillum L.,Flower,52413.jpg,751,800
3195,52423,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,52423.jpg,600,800
3196,52426,Iridaceae,Iris,Iris pseudacorus L.,Entire,52426.jpg,800,800
3197,52475,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,52475.jpg,800,600
3198,52481,Geraniaceae,Geranium,Geranium lucidum L.,Entire,52481.jpg,508,800
3199,52494,Rosaceae,Crataegus,Crataegus monogyna Jacq.,LeafScan,52494.jpg,800,533
3200,52506,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Stem,52506.jpg,800,533
3201,52591,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,52591.jpg,600,800
3202,52599,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,52599.jpg,800,600
3203,52614,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,52614.jpg,450,800
3204,52626,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Branch,52626.jpg,536,800
3205,52634,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,52634.jpg,533,800
3206,52643,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Entire,52643.jpg,530,800
3207,52680,Rosaceae,Crataegus,Crataegus azarolus L.,Entire,52680.jpg,600,800
3208,52686,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,52686.jpg,800,535
3209,52706,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,52706.jpg,600,800
3210,5271,Geraniaceae,Geranium,Geranium molle L.,Leaf,5271.jpg,533,800
3211,52712,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,52712.jpg,656,800
3212,52718,Geraniaceae,Geranium,Geranium molle L.,Flower,52718.jpg,751,800
3213,52730,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Stem,52730.jpg,600,800
3214,52750,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,52750.jpg,600,800
3215,52779,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,52779.jpg,600,800
3216,52804,Iridaceae,Iris,Iris lutescens Lam.,Flower,52804.jpg,600,800
3217,52805,Rosaceae,Rosa,Rosa agrestis Savi,Fruit,52805.jpg,600,800
3218,52816,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,52816.jpg,800,600
3219,52861,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,52861.jpg,800,600
3220,52871,Rosaceae,Crataegus,Crataegus azarolus L.,Leaf,52871.jpg,600,800
3221,52878,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,52878.jpg,800,746
3222,52880,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Leaf,52880.jpg,800,600
3223,52911,Geraniaceae,Geranium,Geranium pusillum L.,Entire,52911.jpg,534,800
3224,52925,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,52925.jpg,800,600
3225,52993,Campanulaceae,Campanula,Campanula patula L.,Branch,52993.jpg,800,436
3226,530,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Branch,530.jpg,600,800
3227,53007,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,53007.jpg,800,600
3228,53018,Rosaceae,Rosa,Rosa canina L.,Flower,53018.jpg,533,800
3229,53024,Geraniaceae,Geranium,Geranium pusillum L.,Leaf,53024.jpg,533,800
3230,53026,Geraniaceae,Geranium,Geranium dissectum L.,Branch,53026.jpg,533,800
3231,53027,Geraniaceae,Geranium,Geranium molle L.,Fruit,53027.jpg,580,800
3232,53051,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,53051.jpg,628,800
3233,53052,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53052.jpg,552,800
3234,53054,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,53054.jpg,533,800
3235,53058,Rosaceae,Rosa,Rosa spinosissima L.,Fruit,53058.jpg,583,800
3236,53068,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,53068.jpg,800,533
3237,53087,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,53087.jpg,600,800
3238,53088,Rosaceae,Rosa,Rosa spinosissima L.,Flower,53088.jpg,600,800
3239,53089,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53089.jpg,800,600
3240,5311,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,5311.jpg,530,800
3241,53120,Geraniaceae,Geranium,Geranium dissectum L.,Entire,53120.jpg,600,800
3242,53141,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,53141.jpg,600,800
3243,53150,Scrophulariaceae,Verbascum,Verbascum blattaria L.,LeafScan,53150.jpg,800,281
3244,53159,Iridaceae,Iris,Iris lutescens Lam.,Flower,53159.jpg,600,800
3245,53196,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,53196.jpg,533,800
3246,53214,Geraniaceae,Geranium,Geranium robertianum L.,Entire,53214.jpg,481,800
3247,53219,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Leaf,53219.jpg,600,800
3248,53275,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,53275.jpg,800,531
3249,53276,Geraniaceae,Geranium,Geranium rotundifolium L.,LeafScan,53276.jpg,800,488
3250,53308,Iridaceae,Iris,Iris lutescens Lam.,Entire,53308.jpg,600,800
3251,53309,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,53309.jpg,600,800
3252,53314,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,53314.jpg,600,800
3253,53319,Geraniaceae,Geranium,Geranium molle L.,Flower,53319.jpg,533,800
3254,53335,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Fruit,53335.jpg,529,800
3255,53352,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,53352.jpg,800,540
3256,53353,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Branch,53353.jpg,800,800
3257,53381,Iridaceae,Iris,Iris lutescens Lam.,Flower,53381.jpg,600,800
3258,53397,Geraniaceae,Geranium,Geranium pusillum L.,Flower,53397.jpg,600,800
3259,53398,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,53398.jpg,699,800
3260,53400,Campanulaceae,Campanula,Campanula latifolia L.,Branch,53400.jpg,800,600
3261,53456,Rosaceae,Crataegus,Crataegus azarolus L.,LeafScan,53456.jpg,800,533
3262,5353,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,5353.jpg,800,530
3263,53546,Rosaceae,Crataegus,Crataegus azarolus L.,LeafScan,53546.jpg,800,514
3264,53563,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Leaf,53563.jpg,533,800
3265,53601,Geraniaceae,Geranium,Geranium molle L.,Flower,53601.jpg,601,800
3266,53613,Rosaceae,Rosa,Rosa canina L.,Flower,53613.jpg,600,800
3267,53652,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53652.jpg,796,800
3268,53695,Rosaceae,Rosa,Rosa spinosissima L.,Leaf,53695.jpg,800,800
